SPFB.RTS-12.18,1,10/09/18,10:01,103750.0000000,103900.0000000,103680.0000000,103900.0000000,19	103750.00000	103750,00000	103750	1		10/09/18 открытие	10/09/18 закрытие	10.09.2018 мин	10.09.2018 макс	10/10/18 открытие	10/10/18 закрытие	10/10/18 мин	 10/10/18 макс	08/11/18 открытие	08/11/18 закрытие	08/11/18 мин	08/11/18 макс	08/12/18 открытие	08/12/18 закрытие	08.12.2018 мин	08.12.2018 макс
SPFB.RTS-12.18,1,10/12/18,12:57,113940.0000000,114000.0000000,113940.0000000,113980.0000000,795	113940.00000	113940,00000	113940																		
SPFB.RTS-12.18,1,10/12/18,12:58,113980.0000000,114000.0000000,113960.0000000,113970.0000000,443	113980.00000	113980,00000	113980																		
SPFB.RTS-12.18,1,10/12/18,12:59,113970.0000000,113990.0000000,113930.0000000,113950.0000000,542	113970.00000	113970,00000	113970																		
SPFB.RTS-12.18,1,10/12/18,13:00,113950.0000000,114000.0000000,113920.0000000,113930.0000000,622	113950.00000	113950,00000	113950																		
SPFB.RTS-12.18,1,10/12/18,13:01,113940.0000000,113980.0000000,113870.0000000,113950.0000000,1063	113940.00000	113940,00000	113940																		
SPFB.RTS-12.18,1,10/12/18,13:02,113950.0000000,113950.0000000,113910.0000000,113940.0000000,610	113950.00000	113950,00000	113950																		
SPFB.RTS-12.18,1,10/12/18,13:03,113940.0000000,113950.0000000,113880.0000000,113920.0000000,481	113940.00000	113940,00000	113940																		
SPFB.RTS-12.18,1,10/12/18,13:04,113920.0000000,113950.0000000,113910.0000000,113950.0000000,165	113920.00000	113920,00000	113920																		
SPFB.RTS-12.18,1,10/12/18,13:05,113930.0000000,114000.0000000,113930.0000000,113990.0000000,621	113930.00000	113930,00000	113930																		
SPFB.RTS-12.18,1,10/12/18,13:06,113980.0000000,114000.0000000,113910.0000000,113930.0000000,752	113980.00000	113980,00000	113980																		
SPFB.RTS-12.18,1,10/12/18,13:07,113920.0000000,113930.0000000,113770.0000000,113910.0000000,2390	113920.00000	113920,00000	113920																		
SPFB.RTS-12.18,1,10/12/18,13:08,113930.0000000,113950.0000000,113850.0000000,113880.0000000,424	113930.00000	113930,00000	113930																		
SPFB.RTS-12.18,1,10/12/18,13:09,113880.0000000,113880.0000000,113800.0000000,113830.0000000,329	113880.00000	113880,00000	113880																		
SPFB.RTS-12.18,1,10/12/18,13:10,113830.0000000,113840.0000000,113720.0000000,113800.0000000,1068	113830.00000	113830,00000	113830																		
SPFB.RTS-12.18,1,10/12/18,13:11,113800.0000000,113820.0000000,113730.0000000,113810.0000000,925	113800.00000	113800,00000	113800																		
SPFB.RTS-12.18,1,10/12/18,13:12,113810.0000000,113810.0000000,113740.0000000,113790.0000000,394	113810.00000	113810,00000	113810																		
SPFB.RTS-12.18,1,10/12/18,13:13,113780.0000000,113890.0000000,113760.0000000,113840.0000000,945	113780.00000	113780,00000	113780																		
SPFB.RTS-12.18,1,10/12/18,13:14,113850.0000000,113850.0000000,113760.0000000,113770.0000000,594	113850.00000	113850,00000	113850																		
SPFB.RTS-12.18,1,10/12/18,13:15,113760.0000000,113810.0000000,113760.0000000,113790.0000000,318	113760.00000	113760,00000	113760																		
SPFB.RTS-12.18,1,10/12/18,13:16,113790.0000000,113800.0000000,113750.0000000,113760.0000000,384	113790.00000	113790,00000	113790																		
SPFB.RTS-12.18,1,10/12/18,13:17,113770.0000000,113770.0000000,113700.0000000,113700.0000000,1012	113770.00000	113770,00000	113770																		
SPFB.RTS-12.18,1,10/12/18,13:18,113700.0000000,113730.0000000,113650.0000000,113660.0000000,969	113700.00000	113700,00000	113700																		
SPFB.RTS-12.18,1,10/12/18,13:19,113670.0000000,113680.0000000,113620.0000000,113640.0000000,988	113670.00000	113670,00000	113670																		
SPFB.RTS-12.18,1,10/12/18,13:20,113630.0000000,113670.0000000,113590.0000000,113670.0000000,866	113630.00000	113630,00000	113630																		
SPFB.RTS-12.18,1,10/12/18,13:21,113660.0000000,113670.0000000,113640.0000000,113660.0000000,401	113660.00000	113660,00000	113660																		
SPFB.RTS-12.18,1,10/12/18,13:22,113650.0000000,113670.0000000,113570.0000000,113610.0000000,774	113650.00000	113650,00000	113650																		
SPFB.RTS-12.18,1,10/12/18,13:23,113610.0000000,113620.0000000,113540.0000000,113550.0000000,620	113610.00000	113610,00000	113610																		
SPFB.RTS-12.18,1,10/12/18,13:24,113560.0000000,113590.0000000,113520.0000000,113520.0000000,564	113560.00000	113560,00000	113560																		
SPFB.RTS-12.18,1,10/12/18,13:25,113520.0000000,113580.0000000,113500.0000000,113580.0000000,1652	113520.00000	113520,00000	113520																		
SPFB.RTS-12.18,1,10/12/18,13:26,113580.0000000,113640.0000000,113560.0000000,113570.0000000,961	113580.00000	113580,00000	113580																		
SPFB.RTS-12.18,1,10/12/18,13:27,113570.0000000,113590.0000000,113520.0000000,113520.0000000,705	113570.00000	113570,00000	113570																		
SPFB.RTS-12.18,1,10/12/18,13:28,113520.0000000,113550.0000000,113480.0000000,113490.0000000,1677	113520.00000	113520,00000	113520																		
SPFB.RTS-12.18,1,10/12/18,13:29,113490.0000000,113570.0000000,113480.0000000,113530.0000000,633	113490.00000	113490,00000	113490																		
SPFB.RTS-12.18,1,10/12/18,13:30,113540.0000000,113550.0000000,113430.0000000,113450.0000000,1116	113540.00000	113540,00000	113540																		
SPFB.RTS-12.18,1,10/12/18,13:31,113450.0000000,113520.0000000,113400.0000000,113480.0000000,2804	113450.00000	113450,00000	113450																		
SPFB.RTS-12.18,1,10/12/18,13:32,113490.0000000,113520.0000000,113460.0000000,113470.0000000,401	113490.00000	113490,00000	113490																		
SPFB.RTS-12.18,1,10/12/18,13:33,113460.0000000,113520.0000000,113440.0000000,113520.0000000,843	113460.00000	113460,00000	113460																		
SPFB.RTS-12.18,1,10/12/18,13:34,113520.0000000,113590.0000000,113500.0000000,113570.0000000,761	113520.00000	113520,00000	113520																		
SPFB.RTS-12.18,1,10/12/18,13:35,113570.0000000,113580.0000000,113510.0000000,113530.0000000,461	113570.00000	113570,00000	113570																		
SPFB.RTS-12.18,1,10/12/18,13:36,113520.0000000,113530.0000000,113410.0000000,113430.0000000,733	113520.00000	113520,00000	113520																		
SPFB.RTS-12.18,1,10/12/18,13:37,113420.0000000,113450.0000000,113350.0000000,113360.0000000,1135	113420.00000	113420,00000	113420																		
SPFB.RTS-12.18,1,10/12/18,13:38,113360.0000000,113450.0000000,113330.0000000,113430.0000000,993	113360.00000	113360,00000	113360																		
SPFB.RTS-12.18,1,10/12/18,13:39,113440.0000000,113550.0000000,113430.0000000,113540.0000000,965	113440.00000	113440,00000	113440																		
SPFB.RTS-12.18,1,10/12/18,13:40,113540.0000000,113550.0000000,113490.0000000,113530.0000000,395	113540.00000	113540,00000	113540																		
SPFB.RTS-12.18,1,10/12/18,13:41,113530.0000000,113540.0000000,113500.0000000,113510.0000000,300	113530.00000	113530,00000	113530																		
SPFB.RTS-12.18,1,10/12/18,13:42,113510.0000000,113550.0000000,113510.0000000,113550.0000000,218	113510.00000	113510,00000	113510																		
SPFB.RTS-12.18,1,10/12/18,13:43,113540.0000000,113540.0000000,113450.0000000,113460.0000000,735	113540.00000	113540,00000	113540																		
SPFB.RTS-12.18,1,10/12/18,13:44,113480.0000000,113480.0000000,113390.0000000,113430.0000000,765	113480.00000	113480,00000	113480																		
SPFB.RTS-12.18,1,10/12/18,13:45,113430.0000000,113440.0000000,113380.0000000,113420.0000000,325	113430.00000	113430,00000	113430																		
SPFB.RTS-12.18,1,10/12/18,13:46,113420.0000000,113500.0000000,113370.0000000,113490.0000000,600	113420.00000	113420,00000	113420																		
SPFB.RTS-12.18,1,10/12/18,13:47,113490.0000000,113580.0000000,113480.0000000,113540.0000000,615	113490.00000	113490,00000	113490																		
SPFB.RTS-12.18,1,10/12/18,13:48,113530.0000000,113570.0000000,113510.0000000,113550.0000000,345	113530.00000	113530,00000	113530																		
SPFB.RTS-12.18,1,10/12/18,13:49,113530.0000000,113580.0000000,113510.0000000,113570.0000000,428	113530.00000	113530,00000	113530																		
SPFB.RTS-12.18,1,10/12/18,13:50,113560.0000000,113600.0000000,113550.0000000,113580.0000000,367	113560.00000	113560,00000	113560																		
SPFB.RTS-12.18,1,10/12/18,13:51,113570.0000000,113600.0000000,113570.0000000,113570.0000000,378	113570.00000	113570,00000	113570																		
SPFB.RTS-12.18,1,10/12/18,13:52,113580.0000000,113610.0000000,113560.0000000,113560.0000000,405	113580.00000	113580,00000	113580																		
SPFB.RTS-12.18,1,10/12/18,13:53,113560.0000000,113560.0000000,113480.0000000,113510.0000000,615	113560.00000	113560,00000	113560																		
SPFB.RTS-12.18,1,10/12/18,13:54,113520.0000000,113570.0000000,113480.0000000,113560.0000000,366	113520.00000	113520,00000	113520																		
SPFB.RTS-12.18,1,10/12/18,13:55,113550.0000000,113550.0000000,113450.0000000,113500.0000000,437	113550.00000	113550,00000	113550																		
SPFB.RTS-12.18,1,10/12/18,13:56,113500.0000000,113550.0000000,113480.0000000,113540.0000000,146	113500.00000	113500,00000	113500																		
SPFB.RTS-12.18,1,10/12/18,13:57,113530.0000000,113560.0000000,113500.0000000,113560.0000000,227	113530.00000	113530,00000	113530																		
SPFB.RTS-12.18,1,10/12/18,13:58,113560.0000000,113620.0000000,113540.0000000,113620.0000000,732	113560.00000	113560,00000	113560																		
SPFB.RTS-12.18,1,10/12/18,13:59,113620.0000000,113700.0000000,113610.0000000,113680.0000000,1240	113620.00000	113620,00000	113620																		
SPFB.RTS-12.18,1,10/12/18,14:00,113670.0000000,113700.0000000,113660.0000000,113690.0000000,509	113670.00000	113670,00000	113670																		
SPFB.RTS-12.18,1,10/12/18,14:06,113680.0000000,113690.0000000,113570.0000000,113620.0000000,1371	113680.00000	113680,00000	113680																		
SPFB.RTS-12.18,1,10/12/18,14:07,113630.0000000,113680.0000000,113570.0000000,113680.0000000,992	113630.00000	113630,00000	113630																		
SPFB.RTS-12.18,1,10/12/18,14:08,113660.0000000,113700.0000000,113640.0000000,113680.0000000,318	113660.00000	113660,00000	113660																		
SPFB.RTS-12.18,1,10/12/18,14:09,113670.0000000,113690.0000000,113660.0000000,113680.0000000,162	113670.00000	113670,00000	113670																		
SPFB.RTS-12.18,1,10/12/18,14:10,113670.0000000,113770.0000000,113670.0000000,113750.0000000,908	113670.00000	113670,00000	113670																		
SPFB.RTS-12.18,1,10/12/18,14:11,113760.0000000,113850.0000000,113730.0000000,113850.0000000,1896	113760.00000	113760,00000	113760																		
SPFB.RTS-12.18,1,10/12/18,14:12,113840.0000000,113840.0000000,113790.0000000,113790.0000000,568	113840.00000	113840,00000	113840																		
SPFB.RTS-12.18,1,10/12/18,14:13,113810.0000000,113820.0000000,113790.0000000,113820.0000000,898	113810.00000	113810,00000	113810																		
SPFB.RTS-12.18,1,10/12/18,14:14,113810.0000000,113860.0000000,113800.0000000,113830.0000000,763	113810.00000	113810,00000	113810																		
SPFB.RTS-12.18,1,10/12/18,14:15,113830.0000000,113850.0000000,113810.0000000,113830.0000000,305	113830.00000	113830,00000	113830																		
SPFB.RTS-12.18,1,10/12/18,14:16,113840.0000000,113840.0000000,113810.0000000,113820.0000000,400	113840.00000	113840,00000	113840																		
SPFB.RTS-12.18,1,10/12/18,14:17,113820.0000000,113860.0000000,113740.0000000,113760.0000000,1052	113820.00000	113820,00000	113820																		
SPFB.RTS-12.18,1,10/12/18,14:18,113770.0000000,113790.0000000,113730.0000000,113760.0000000,876	113770.00000	113770,00000	113770																		
SPFB.RTS-12.18,1,10/12/18,14:19,113760.0000000,113770.0000000,113690.0000000,113720.0000000,1076	113760.00000	113760,00000	113760																		
SPFB.RTS-12.18,1,10/12/18,14:20,113730.0000000,113790.0000000,113720.0000000,113770.0000000,503	113730.00000	113730,00000	113730																		
SPFB.RTS-12.18,1,10/12/18,14:21,113760.0000000,113790.0000000,113710.0000000,113790.0000000,525	113760.00000	113760,00000	113760																		
SPFB.RTS-12.18,1,10/12/18,14:22,113780.0000000,113800.0000000,113740.0000000,113740.0000000,233	113780.00000	113780,00000	113780																		
SPFB.RTS-12.18,1,10/12/18,14:23,113730.0000000,113760.0000000,113710.0000000,113710.0000000,236	113730.00000	113730,00000	113730																		
SPFB.RTS-12.18,1,10/12/18,14:24,113710.0000000,113740.0000000,113700.0000000,113730.0000000,167	113710.00000	113710,00000	113710																		
SPFB.RTS-12.18,1,10/12/18,14:25,113720.0000000,113740.0000000,113710.0000000,113740.0000000,112	113720.00000	113720,00000	113720																		
SPFB.RTS-12.18,1,10/12/18,14:26,113730.0000000,113740.0000000,113700.0000000,113710.0000000,221	113730.00000	113730,00000	113730																		
SPFB.RTS-12.18,1,10/12/18,14:27,113710.0000000,113750.0000000,113700.0000000,113730.0000000,276	113710.00000	113710,00000	113710																		
SPFB.RTS-12.18,1,10/12/18,14:28,113720.0000000,113740.0000000,113700.0000000,113740.0000000,114	113720.00000	113720,00000	113720																		
SPFB.RTS-12.18,1,10/12/18,14:29,113750.0000000,113760.0000000,113710.0000000,113720.0000000,292	113750.00000	113750,00000	113750																		
SPFB.RTS-12.18,1,10/12/18,14:30,113710.0000000,113710.0000000,113660.0000000,113670.0000000,365	113710.00000	113710,00000	113710																		
SPFB.RTS-12.18,1,10/12/18,14:31,113670.0000000,113710.0000000,113640.0000000,113700.0000000,386	113670.00000	113670,00000	113670																		
SPFB.RTS-12.18,1,10/12/18,14:32,113700.0000000,113720.0000000,113690.0000000,113710.0000000,140	113700.00000	113700,00000	113700																		
SPFB.RTS-12.18,1,10/12/18,14:33,113710.0000000,113770.0000000,113690.0000000,113760.0000000,415	113710.00000	113710,00000	113710																		
SPFB.RTS-12.18,1,10/12/18,14:34,113760.0000000,113780.0000000,113750.0000000,113770.0000000,148	113760.00000	113760,00000	113760																		
SPFB.RTS-12.18,1,10/12/18,14:35,113760.0000000,113800.0000000,113750.0000000,113800.0000000,254	113760.00000	113760,00000	113760																		
SPFB.RTS-12.18,1,10/12/18,14:36,113800.0000000,113820.0000000,113770.0000000,113790.0000000,659	113800.00000	113800,00000	113800																		
SPFB.RTS-12.18,1,10/12/18,14:37,113800.0000000,113820.0000000,113770.0000000,113770.0000000,669	113800.00000	113800,00000	113800																		
SPFB.RTS-12.18,1,10/12/18,14:38,113760.0000000,113770.0000000,113720.0000000,113750.0000000,252	113760.00000	113760,00000	113760																		
SPFB.RTS-12.18,1,10/12/18,14:39,113760.0000000,113770.0000000,113700.0000000,113720.0000000,200	113760.00000	113760,00000	113760																		
SPFB.RTS-12.18,1,10/12/18,14:40,113720.0000000,113720.0000000,113680.0000000,113710.0000000,236	113720.00000	113720,00000	113720																		
SPFB.RTS-12.18,1,10/12/18,14:41,113690.0000000,113720.0000000,113650.0000000,113650.0000000,594	113690.00000	113690,00000	113690																		
SPFB.RTS-12.18,1,10/12/18,14:42,113640.0000000,113670.0000000,113510.0000000,113550.0000000,1852	113640.00000	113640,00000	113640																		
SPFB.RTS-12.18,1,10/12/18,14:43,113550.0000000,113560.0000000,113520.0000000,113540.0000000,639	113550.00000	113550,00000	113550																		
SPFB.RTS-12.18,1,10/12/18,14:44,113530.0000000,113590.0000000,113520.0000000,113590.0000000,275	113530.00000	113530,00000	113530																		
SPFB.RTS-12.18,1,10/12/18,14:45,113580.0000000,113590.0000000,113550.0000000,113550.0000000,245	113580.00000	113580,00000	113580																		
SPFB.RTS-12.18,1,10/12/18,14:46,113550.0000000,113570.0000000,113510.0000000,113510.0000000,418	113550.00000	113550,00000	113550																		
SPFB.RTS-12.18,1,10/12/18,14:47,113520.0000000,113540.0000000,113490.0000000,113490.0000000,682	113520.00000	113520,00000	113520																		
SPFB.RTS-12.18,1,10/12/18,14:48,113490.0000000,113550.0000000,113470.0000000,113540.0000000,570	113490.00000	113490,00000	113490																		
SPFB.RTS-12.18,1,10/12/18,14:49,113530.0000000,113550.0000000,113430.0000000,113460.0000000,1012	113530.00000	113530,00000	113530																		
SPFB.RTS-12.18,1,10/12/18,14:50,113460.0000000,113500.0000000,113440.0000000,113480.0000000,1451	113460.00000	113460,00000	113460																		
SPFB.RTS-12.18,1,10/12/18,14:51,113480.0000000,113530.0000000,113450.0000000,113490.0000000,685	113480.00000	113480,00000	113480																		
SPFB.RTS-12.18,1,10/12/18,14:52,113480.0000000,113500.0000000,113460.0000000,113500.0000000,294	113480.00000	113480,00000	113480																		
SPFB.RTS-12.18,1,10/12/18,14:53,113500.0000000,113510.0000000,113440.0000000,113480.0000000,629	113500.00000	113500,00000	113500																		
SPFB.RTS-12.18,1,10/12/18,14:54,113490.0000000,113510.0000000,113460.0000000,113500.0000000,735	113490.00000	113490,00000	113490																		
SPFB.RTS-12.18,1,10/12/18,14:55,113500.0000000,113530.0000000,113480.0000000,113480.0000000,254	113500.00000	113500,00000	113500																		
SPFB.RTS-12.18,1,10/12/18,14:56,113470.0000000,113530.0000000,113470.0000000,113500.0000000,423	113470.00000	113470,00000	113470																		
SPFB.RTS-12.18,1,10/12/18,14:57,113510.0000000,113540.0000000,113480.0000000,113500.0000000,445	113510.00000	113510,00000	113510																		
